timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)"
1645628812,"2022-02-23 15:06:52",5,66,2,1,5,5,2,2
1645628872,"2022-02-23 15:07:52",6,66,2,1,5,5,2,2
1645628932,"2022-02-23 15:08:52",5,64,2,1,5,5,2,2
1645628992,"2022-02-23 15:09:52",5,66,2,1,5,5,2,2
1645629052,"2022-02-23 15:10:52",5,65,2,1,5,5,2,2
1645629112,"2022-02-23 15:11:52",5,65,2,1,5,5,2,2
1645629172,"2022-02-23 15:12:52",5,63,2,1,5,5,2,2
1645629232,"2022-02-23 15:13:52",5,65,2,1,5,5,2,2
1645629292,"2022-02-23 15:14:52",5,63,2,1,5,5,2,2
1645629352,"2022-02-23 15:15:52",5,63,2,1,5,5,2,2
1645629412,"2022-02-23 15:16:52",5,65,2,1,5,5,2,2
1645629472,"2022-02-23 15:17:52",5,65,2,1,5,5,2,2
1645629532,"2022-02-23 15:18:52",5,65,2,1,5,5,2,2
1645629592,"2022-02-23 15:19:52",5,65,2,1,5,5,2,2
1645629652,"2022-02-23 15:20:52",5,66,2,1,4,5,2,2
1645629712,"2022-02-23 15:21:52",5,64,2,1,5,5,2,2
1645629772,"2022-02-23 15:22:52",5,64,2,1,5,5,2,2
1645629832,"2022-02-23 15:23:52",5,63,2,1,5,5,2,2
1645629892,"2022-02-23 15:24:52",5,64,2,1,5,5,2,2
1645629952,"2022-02-23 15:25:52",6,66,2,1,6,5,2,2
1645630012,"2022-02-23 15:26:52",5,66,2,1,5,5,2,2
1645630072,"2022-02-23 15:27:52",5,60,2,1,5,5,2,2
1645630132,"2022-02-23 15:28:52",5,65,2,1,5,5,2,2
1645630192,"2022-02-23 15:29:52",5,68,2,1,4,5,2,2
1645630252,"2022-02-23 15:30:52",3,81,2,1,3,6,2,2
1645630312,"2022-02-23 15:31:52",3,86,2,1,3,7,2,2
1645630372,"2022-02-23 15:32:52",1,99,2,1,1,8,2,2
1645630432,"2022-02-23 15:33:52",1,94,2,1,1,8,2,2
1645630492,"2022-02-23 15:34:52",0,119,2,1,0,10,2,2
1645630552,"2022-02-23 15:35:52",0,111,2,1,0,9,2,2
1645630612,"2022-02-23 15:36:52",0,112,2,1,0,9,2,2
1645630672,"2022-02-23 15:37:52",0,115,2,1,0,9,2,2
1645630732,"2022-02-23 15:38:52",0,124,2,1,0,10,2,2
1645630792,"2022-02-23 15:39:52",0,131,2,1,0,10,2,2
1645630852,"2022-02-23 15:40:52",0,121,2,1,0,10,2,2
1645630912,"2022-02-23 15:41:52",0,133,2,1,0,11,2,2
1645630972,"2022-02-23 15:42:52",0,131,2,1,0,10,2,2
1645631032,"2022-02-23 15:43:52",0,145,2,1,0,12,2,2
1645631092,"2022-02-23 15:44:52",0,166,2,1,0,13,2,2
1645631152,"2022-02-23 15:45:52",0,160,2,1,0,13,2,2
1645631212,"2022-02-23 15:46:52",0,149,2,1,0,12,2,2
1645631272,"2022-02-23 15:47:52",0,142,2,1,0,11,2,2
1645631332,"2022-02-23 15:48:52",0,164,2,1,0,13,2,2
1645631392,"2022-02-23 15:49:52",0,110,2,1,0,9,2,2
1645631452,"2022-02-23 15:50:52",0,109,2,1,0,9,2,2
1645631512,"2022-02-23 15:51:52",0,101,2,1,0,8,2,2
1645631572,"2022-02-23 15:52:52",0,89,9.622186,1,0,7,10,2
1645631632,"2022-02-23 15:53:52",0,94,2,1,0,8,2,2
1645631692,"2022-02-23 15:54:52",0,75,2,1,0,6,2,2
1645631752,"2022-02-23 15:55:52",0,59,2,1,0,5,2,2
1645631812,"2022-02-23 15:56:52",0,76,20.847626,3.8161023,0,6,21,8
1645631872,"2022-02-23 15:57:52",0,78,26.46211,5.674518,0,6,26,11
1645631932,"2022-02-23 15:58:52",0,74,6.674518,1,0,6,7,2
1645631992,"2022-02-23 15:59:52",2,75,2,1,2,6,2,2
1645632052,"2022-02-23 16:00:52",2,69,2,1,2,6,2,2
1645632112,"2022-02-23 16:01:52",3,71,33.96821,5.706965,2,6,34,11
1645632172,"2022-02-23 16:02:52",4,75,70.21423,11.646329,4,6,84,23
1645632232,"2022-02-23 16:03:52",1,116,12.646329,1,1,9,13,2
1645632292,"2022-02-23 16:04:52",0,157,2,1,0,13,2,2
1645632352,"2022-02-23 16:05:52",0,188,65.75,14.017128,0,15,76,28
1645632412,"2022-02-23 16:06:52",0,199,39.42753,5.5711484,0,16,39,11
1645632472,"2022-02-23 16:07:52",0,193,6.5711484,1,0,15,7,2
1645632532,"2022-02-23 16:08:52",0,190,41.879284,8.829995,0,15,42,18
1645632592,"2022-02-23 16:09:52",0,185,46.71329,7.7777195,0,15,47,16
1645632652,"2022-02-23 16:10:52",0,182,23.499973,7.075748,0,15,23,14
1645632712,"2022-02-23 16:11:52",0,70,8.075748,1,0,6,8,2
1645632772,"2022-02-23 16:12:52",0,59,2,1,0,5,2,2
1645632832,"2022-02-23 16:13:52",0,62,2,1,0,5,2,2
1645632892,"2022-02-23 16:14:52",0,122,7.063622,1,0,10,7,2
1645632952,"2022-02-23 16:15:52",0,167,2,1,0,13,2,2
1645633012,"2022-02-23 16:16:52",0,179,2,1,0,14,2,2
1645633072,"2022-02-23 16:17:52",0,189,2,1,0,15,2,2
1645633132,"2022-02-23 16:18:52",0,191,2,1,0,15,2,2
1645633192,"2022-02-23 16:19:52",0,193,2,1,0,15,2,2
1645633252,"2022-02-23 16:20:52",0,194,2,1,0,16,2,2
1645633312,"2022-02-23 16:21:52",0,195,2,1,0,16,2,2
1645633372,"2022-02-23 16:22:52",1,193,2,1,1,15,2,2
1645633432,"2022-02-23 16:23:52",2,190,2,1,1,15,2,2
1645633492,"2022-02-23 16:24:52",2,191,2,1,2,15,2,2
1645633552,"2022-02-23 16:25:52",3,190,2,1,3,15,2,2
1645633612,"2022-02-23 16:26:52",3,189,6.9768124,6.506708,3,15,7,13
1645633672,"2022-02-23 16:27:52",4,190,7.506708,1,4,15,8,2
1645633732,"2022-02-23 16:28:52",5,190,2,1,4,15,2,2
1645633792,"2022-02-23 16:29:52",5,186,2,1,5,15,2,2
1645633852,"2022-02-23 16:30:52",6,188,2,1,6,15,2,2
1645633912,"2022-02-23 16:31:52",6,189,2,1,6,15,2,2
1645633972,"2022-02-23 16:32:52",8,189,2,1,7,15,2,2
1645634032,"2022-02-23 16:33:52",8,186,2,1,7,15,2,2
1645634092,"2022-02-23 16:34:52",8,188,2,1,7,15,2,2
1645634152,"2022-02-23 16:35:52",9,190,2,1,8,15,2,2
1645634212,"2022-02-23 16:36:52",9,0,,,8,0,0,0
1645634339,"2022-02-23 16:38:59",9,190,2,1,8,15,2,2
1645634399,"2022-02-23 16:39:59",10,190,2,1,9,15,2,2
1645634459,"2022-02-23 16:40:59",11,195,6.4212747,6.019641,10,16,6,12
1645634519,"2022-02-23 16:41:59",12,195,7.019641,1,11,16,7,2
1645634579,"2022-02-23 16:42:59",12,193,2,1,12,15,2,2
1645634639,"2022-02-23 16:43:59",13,193,2,1,12,15,2,2
1645634699,"2022-02-23 16:44:59",14,191,2,1,13,15,2,2
1645634759,"2022-02-23 16:45:59",15,190,15.0973425,2.8323781,15,15,15,6
1645634819,"2022-02-23 16:46:59",16,192,3.8323781,1,15,15,4,2
1645634879,"2022-02-23 16:47:59",17,194,2,1,16,16,2,2
1645634939,"2022-02-23 16:48:59",20,191,2,1,19,15,2,2
1645634999,"2022-02-23 16:49:59",20,190,2,1,19,15,2,2
1645635059,"2022-02-23 16:50:59",21,194,2,1,20,16,2,2
1645635119,"2022-02-23 16:51:59",22,187,2,1,21,15,2,2
1645635179,"2022-02-23 16:52:59",23,194,2,1,23,16,2,2
1645635239,"2022-02-23 16:53:59",23,195,2,1,23,16,2,2
1645635299,"2022-02-23 16:54:59",24,193,2,1,24,15,2,2
1645635359,"2022-02-23 16:55:59",25,195,3.2305696,1,25,16,3,2
1645635419,"2022-02-23 16:56:59",25,196,2,1,25,16,2,2
1645635479,"2022-02-23 16:57:59",25,201,11.656471,1.893055,25,16,12,4
1645635539,"2022-02-23 16:58:59",25,200,2.893055,1,26,16,3,2
1645635599,"2022-02-23 16:59:59",26,195,2,1,26,16,2,2
1645635659,"2022-02-23 17:00:59",24,177,2,1,24,14,2,2
1645635719,"2022-02-23 17:01:59",24,177,11.039774,1,23,14,11,2
1645635779,"2022-02-23 17:02:59",22,186,9.842346,5.728861,21,15,10,11
1645635839,"2022-02-23 17:03:59",23,188,6.728861,1,22,15,7,2
1645635899,"2022-02-23 17:04:59",22,196,4.8032045,7.437372,21,16,5,15
1645635959,"2022-02-23 17:05:59",23,195,8.437372,1,22,16,8,2
1645636019,"2022-02-23 17:06:59",24,195,2,1,23,16,2,2
1645636079,"2022-02-23 17:07:59",24,197,2,1,23,16,2,2
1645636139,"2022-02-23 17:08:59",24,202,7.950447,2.004278,23,16,8,4
1645636199,"2022-02-23 17:09:59",24,203,3.004278,1,23,16,3,2
1645636259,"2022-02-23 17:10:59",25,200,2,1,25,16,2,2
1645636319,"2022-02-23 17:11:59",26,206,11.736969,2.9638305,26,16,12,6
1645636379,"2022-02-23 17:12:59",25,208,15.527702,5.981857,25,17,16,12
1645636439,"2022-02-23 17:13:59",25,209,13.707272,3.6235673,26,17,14,7
1645636499,"2022-02-23 17:14:59",26,211,4.6235676,1,26,17,5,2
1645636559,"2022-02-23 17:15:59",25,209,10.328789,1,26,17,10,2
1645636619,"2022-02-23 17:16:59",26,211,10.476309,3.1675475,26,17,10,6
1645636679,"2022-02-23 17:17:59",25,218,4.167547,1,26,17,4,2
1645636739,"2022-02-23 17:18:59",25,211,8.013294,1.5726967,25,17,8,3
1645636799,"2022-02-23 17:19:59",25,218,2.5726967,2.8188756,25,17,3,6
1645636859,"2022-02-23 17:20:59",25,214,3.8188756,1,25,17,4,2
1645636919,"2022-02-23 17:21:59",25,219,6.8967443,1.384295,25,18,7,3
1645636979,"2022-02-23 17:22:59",25,217,6.079708,1.7838886,25,17,6,4
1645637039,"2022-02-23 17:23:59",24,224,16.339571,3.119513,24,18,16,6
1645637099,"2022-02-23 17:24:59",24,217,4.119513,1,24,17,4,2
1645637159,"2022-02-23 17:25:59",24,215,10.359909,1,24,17,10,2
1645637219,"2022-02-23 17:26:59",24,220,8.4281,5.8346868,24,18,8,12
1645637279,"2022-02-23 17:27:59",24,220,24.637312,1.5345116,24,18,25,3
1645637339,"2022-02-23 17:28:59",23,216,9.611454,1.1629314,23,17,10,2
1645637399,"2022-02-23 17:29:59",24,217,8.451986,3.8935647,24,17,8,8
1645637459,"2022-02-23 17:30:59",23,220,4.8935647,1,23,18,5,2
1645637519,"2022-02-23 17:31:59",24,223,7.376056,3.983365,24,18,7,8
1645637579,"2022-02-23 17:32:59",23,218,12.49444,1.7872801,23,17,12,4
1645637639,"2022-02-23 17:33:59",23,219,5.9293795,2.270734,23,18,6,5
1645637699,"2022-02-23 17:34:59",23,222,10.366303,1.463016,23,18,10,3
1645637759,"2022-02-23 17:35:59",23,218,15.288643,6.6616,23,17,15,13
1645637819,"2022-02-23 17:36:59",23,217,13.638653,1.7118688,23,17,14,3
1645637879,"2022-02-23 17:37:59",23,222,2.7118688,1,22,18,3,2
1645637939,"2022-02-23 17:38:59",22,217,7.540271,6.8019433,21,17,8,14
1645637999,"2022-02-23 17:39:59",23,224,15.248634,1.0570534,22,18,15,2
1645638059,"2022-02-23 17:40:59",23,224,2.0570536,1,23,18,2,2
1645638119,"2022-02-23 17:41:59",23,217,8.733217,2.354953,22,17,9,5
1645638179,"2022-02-23 17:42:59",22,219,8.369516,3.7019467,21,18,8,7
1645638239,"2022-02-23 17:43:59",22,220,6.004717,3.926104,21,18,6,8
1645638299,"2022-02-23 17:44:59",22,220,8.58065,3.8644962,20,18,9,8
1645638359,"2022-02-23 17:45:59",22,223,9.500673,3.5873888,21,18,10,7
1645638419,"2022-02-23 17:46:59",22,223,4.587389,1,21,18,5,2
1645638479,"2022-02-23 17:47:59",23,224,12.8948,1.120427,22,18,13,2
1645638539,"2022-02-23 17:48:59",22,229,2.1204271,1,21,18,2,2
1645638599,"2022-02-23 17:49:59",22,222,7.734423,1,21,18,8,2
1645638659,"2022-02-23 17:50:59",22,222,2,1,21,18,2,2
1645638719,"2022-02-23 17:51:59",22,228,2,1,21,18,2,2
1645638779,"2022-02-23 17:52:59",22,228,2,1,21,18,2,2
1645638839,"2022-02-23 17:53:59",22,223,3.4635446,2.1678452,21,18,3,4
1645638899,"2022-02-23 17:54:59",22,221,11.866224,10.012911,21,18,12,20
1645638959,"2022-02-23 17:55:59",22,224,11.012911,1,21,18,11,2
1645639019,"2022-02-23 17:56:59",22,223,2,1,21,18,2,2
1645639079,"2022-02-23 17:57:59",23,223,9.718343,3.5440943,22,18,10,7
1645639139,"2022-02-23 17:58:59",22,225,11.100574,1.395118,20,18,11,3
1645639199,"2022-02-23 17:59:59",22,228,2.395118,1,21,18,2,2
1645639259,"2022-02-23 18:00:59",21,226,2,1,20,18,2,2
1645639319,"2022-02-23 18:01:59",21,226,15.7967005,1.8721876,20,18,16,4
1645639379,"2022-02-23 18:02:59",21,221,10.456125,7.9967437,20,18,10,16
1645639439,"2022-02-23 18:03:59",22,221,8.996744,1,20,18,9,2
1645639499,"2022-02-23 18:04:59",22,222,2,1,21,18,2,2
1645639559,"2022-02-23 18:05:59",22,225,5.806595,2.31475,20,18,6,5
1645639619,"2022-02-23 18:06:59",22,221,3.31475,1,21,18,3,2
1645639679,"2022-02-23 18:07:59",22,226,5.641248,2.3405952,21,18,6,5
1645639739,"2022-02-23 18:08:59",22,227,3.3405952,1,20,18,3,2
1645639799,"2022-02-23 18:09:59",22,224,2,1,20,18,2,2
1645639859,"2022-02-23 18:10:59",21,222,2,1,20,18,2,2
1645639919,"2022-02-23 18:11:59",20,219,2,1,19,18,2,2
1645639979,"2022-02-23 18:12:59",20,225,7.6929817,6.0727663,19,18,8,12
1645640039,"2022-02-23 18:13:59",22,224,7.0727663,1,20,18,7,2
1645640099,"2022-02-23 18:14:59",21,223,2,1,20,18,2,2
1645640159,"2022-02-23 18:15:59",21,225,2,1,20,18,2,2
1645640219,"2022-02-23 18:16:59",21,224,2,1,20,18,2,2
1645640279,"2022-02-23 18:17:59",21,221,,,20,18,0,0
1645640339,"2022-02-23 18:18:59",21,229,2,1,20,18,2,2
1645640399,"2022-02-23 18:19:59",21,226,2,1,20,18,2,2
1645640459,"2022-02-23 18:20:59",20,224,2,1,18,18,2,2
1645640519,"2022-02-23 18:21:59",20,224,2,1,19,18,2,2
1645640579,"2022-02-23 18:22:59",20,221,2,1,19,18,2,2
1645640639,"2022-02-23 18:23:59",20,224,11.922666,1,19,18,12,2
1645640699,"2022-02-23 18:24:59",20,227,2,1,19,18,2,2
1645640759,"2022-02-23 18:25:59",20,222,2,1,19,18,2,2
1645640819,"2022-02-23 18:26:59",20,222,3.6599646,6.299223,18,18,4,13
1645640879,"2022-02-23 18:27:59",20,0,,,19,0,0,0
1645640939,"2022-02-23 18:28:59",20,227,2.5680206,5.005946,18,18,3,10
1645640999,"2022-02-23 18:29:59",20,223,6.005946,1,19,18,6,2
1645641059,"2022-02-23 18:30:59",20,226,2,1,18,18,2,2
1645641119,"2022-02-23 18:31:59",20,221,2,1,18,18,2,2
1645641179,"2022-02-23 18:32:59",20,227,15.228422,3.5602317,18,18,15,7
1645641239,"2022-02-23 18:33:59",20,222,4.5602317,1,19,18,5,2
1645641299,"2022-02-23 18:34:59",20,223,2,1,19,18,2,2
1645641359,"2022-02-23 18:35:59",20,224,2,1,19,18,2,2
1645641419,"2022-02-23 18:36:59",20,227,2,1,18,18,2,2
1645641479,"2022-02-23 18:37:59",20,225,2,1,19,18,2,2
1645641539,"2022-02-23 18:38:59",19,0,,,18,0,0,0
1645641599,"2022-02-23 18:39:59",19,225,2,1,18,18,2,2
1645641659,"2022-02-23 18:40:59",20,223,2,1,18,18,2,2
1645641719,"2022-02-23 18:41:59",19,224,2,1,18,18,2,2
1645641779,"2022-02-23 18:42:59",20,222,2,1,18,18,2,2
1645641839,"2022-02-23 18:43:59",20,225,2,1,18,18,2,2
1645641899,"2022-02-23 18:44:59",19,225,2,1,18,18,2,2
1645641959,"2022-02-23 18:45:59",20,222,18.642056,1.3607444,18,18,19,3
1645642019,"2022-02-23 18:46:59",20,224,17.346994,2.3999093,18,18,17,5
1645642079,"2022-02-23 18:47:59",19,223,32.76219,8.206125,18,18,33,16
1645642139,"2022-02-23 18:48:59",20,226,35.954414,4.8527894,19,18,36,10
1645642199,"2022-02-23 18:49:59",20,225,24.37087,3.6748931,18,18,24,7
1645642259,"2022-02-23 18:50:59",19,222,45.109337,9.274752,18,18,45,19
1645642319,"2022-02-23 18:51:59",19,224,45.737907,8.545111,18,18,46,17
1645642379,"2022-02-23 18:52:59",20,226,43.277763,6.979447,18,18,43,14
1645642439,"2022-02-23 18:53:59",20,223,48.06721,8.468388,19,18,48,17
1645642499,"2022-02-23 18:54:59",20,222,33.110294,4.129972,18,18,33,8
1645642559,"2022-02-23 18:55:59",20,220,33.07027,5.277432,19,18,33,11
1645642619,"2022-02-23 18:56:59",19,218,42.106598,6.499953,18,17,42,13
1645642679,"2022-02-23 18:57:59",20,225,53.447548,10.065063,18,18,56,20
1645642739,"2022-02-23 18:58:59",20,226,27.120714,4.8070307,19,18,27,10
1645642799,"2022-02-23 18:59:59",20,223,39.504158,6.014267,18,18,40,12
1645642859,"2022-02-23 19:00:59",20,221,29.70237,4.77408,19,18,30,10
1645642919,"2022-02-23 19:01:59",20,222,24.721642,4.4966426,19,18,25,9
1645642979,"2022-02-23 19:02:59",20,217,40.38589,7.377936,19,17,40,15
1645643039,"2022-02-23 19:03:59",20,226,35.479397,5.091597,18,18,35,10
1645643099,"2022-02-23 19:04:59",20,223,40.684456,6.2598267,19,18,41,13
1645643159,"2022-02-23 19:05:59",20,225,40.001625,7.5656786,19,18,40,15
1645643219,"2022-02-23 19:06:59",19,221,36.48235,5.482278,18,18,36,11
1645643279,"2022-02-23 19:07:59",20,223,15.911831,1.5906421,18,18,16,3
1645643339,"2022-02-23 19:08:59",20,228,24.127563,3.9372787,19,18,24,8
1645643399,"2022-02-23 19:09:59",19,222,39.132427,6.0546427,18,18,39,12
1645643459,"2022-02-23 19:10:59",20,224,31.209251,5.220804,19,18,31,10
1645643519,"2022-02-23 19:11:59",20,225,33.90193,4.6439376,19,18,34,9
1645643579,"2022-02-23 19:12:59",20,223,34.640015,5.0568933,19,18,35,10
1645643639,"2022-02-23 19:13:59",20,220,6.0568933,1,19,18,6,2
1645643699,"2022-02-23 19:14:59",19,230,29.170616,5.457977,18,18,29,11
1645643759,"2022-02-23 19:15:59",19,231,6.457977,1,18,18,6,2
1645643819,"2022-02-23 19:16:59",19,225,20.878736,3.6727283,18,18,21,7
1645643879,"2022-02-23 19:17:59",20,233,39.48448,7.319993,18,19,39,15
1645643939,"2022-02-23 19:18:59",19,229,34.35331,5.335786,18,18,34,11
1645643999,"2022-02-23 19:19:59",18,230,36.918198,6.030587,17,18,37,12
1645644059,"2022-02-23 19:20:59",19,231,47.326157,6.3106813,18,18,47,13
1645644119,"2022-02-23 19:21:59",18,229,37.07476,5.7813096,17,18,37,12
1645644179,"2022-02-23 19:22:59",17,239,41.507843,6.6306777,16,19,42,13
1645644239,"2022-02-23 19:23:59",18,240,36.044346,4.6352587,17,19,36,9
1645644299,"2022-02-23 19:24:59",18,241,19.937374,2.777976,17,19,20,6
1645644359,"2022-02-23 19:25:59",18,246,23.393581,2.972569,17,20,23,6
1645644419,"2022-02-23 19:26:59",18,239,12.489201,1.5746036,17,19,12,3
1645644479,"2022-02-23 19:27:59",18,255,43.227226,6.7302556,17,20,43,13
1645644539,"2022-02-23 19:28:59",18,243,29.575977,3.7698882,17,19,30,8
1645644599,"2022-02-23 19:29:59",18,245,18.824482,3.2760136,17,20,19,7
1645644659,"2022-02-23 19:30:59",17,253,4.2760134,1,16,20,4,2
1645644719,"2022-02-23 19:31:59",17,254,18.372887,2.8483493,16,20,18,6
1645644779,"2022-02-23 19:32:59",17,251,26.309628,3.4838977,16,20,26,7
1645644839,"2022-02-23 19:33:59",17,252,22.500032,3.7006478,16,20,23,7
1645644899,"2022-02-23 19:34:59",17,248,4.700648,1,16,20,5,2
1645644959,"2022-02-23 19:35:59",16,255,22.277782,4.8396974,15,20,22,10
1645645019,"2022-02-23 19:36:59",17,258,27.290518,4.661319,16,21,27,9
1645645079,"2022-02-23 19:37:59",17,258,5.661319,1,16,21,6,2
1645645139,"2022-02-23 19:38:59",17,256,2,1,16,20,2,2
1645645199,"2022-02-23 19:39:59",16,268,37.5425,7.247234,15,21,38,14
1645645259,"2022-02-23 19:40:59",17,265,33.514977,4.3582983,16,21,34,9
1645645319,"2022-02-23 19:41:59",16,263,30.888329,4.7390685,15,21,31,9
1645645379,"2022-02-23 19:42:59",17,273,29.103184,4.3130136,16,22,29,9
1645645439,"2022-02-23 19:43:59",16,269,32.10545,4.754991,15,21,32,10
1645645499,"2022-02-23 19:44:59",16,271,28.681868,5.1683536,15,22,29,10
1645645559,"2022-02-23 19:45:59",16,270,29.893995,3.507278,15,21,30,7
1645645619,"2022-02-23 19:46:59",16,274,35.709846,7.611549,15,22,36,15
1645645679,"2022-02-23 19:47:59",16,273,29.032387,4.368304,15,22,29,9
1645645739,"2022-02-23 19:48:59",16,273,27.491642,4.7049613,15,22,27,9
1645645799,"2022-02-23 19:49:59",16,275,5.7049613,1,15,22,6,2
1645645859,"2022-02-23 19:50:59",16,279,17.19526,2.4080708,15,22,17,5
1645645919,"2022-02-23 19:51:59",16,274,33.193047,5.120709,15,22,33,10
1645645979,"2022-02-23 19:52:59",16,278,29.943413,4.657556,15,22,30,9
1645646039,"2022-02-23 19:53:59",16,275,23.12448,4.6347446,15,22,23,9
1645646099,"2022-02-23 19:54:59",16,279,22.041758,3.0520048,15,22,22,6
1645646159,"2022-02-23 19:55:59",16,286,20.627155,2.5102272,15,23,21,5
1645646219,"2022-02-23 19:56:59",16,290,21.86945,4.8874664,15,23,22,10
1645646279,"2022-02-23 19:57:59",16,279,31.343159,4.204727,15,22,31,8
1645646339,"2022-02-23 19:58:59",16,291,5.204727,1,15,23,5,2
1645646399,"2022-02-23 19:59:59",16,292,24.101826,4.697336,15,23,24,9
1645646459,"2022-02-23 20:00:59",16,287,23.243208,3.8419006,15,23,23,8
1645646519,"2022-02-23 20:01:59",16,287,33.125057,5.1743264,15,23,33,10
1645646579,"2022-02-23 20:02:59",17,296,44.394787,8.012307,16,23,44,16
1645646639,"2022-02-23 20:03:59",17,296,49.70051,11.178768,16,23,50,22
1645646699,"2022-02-23 20:04:59",17,296,50.735138,11.846111,16,23,51,24
1645646759,"2022-02-23 20:05:59",17,297,18.508945,1.0196617,16,23,19,2
1645646819,"2022-02-23 20:06:59",16,297,44.421474,10.489767,15,23,44,21
1645646879,"2022-02-23 20:07:59",16,293,47.563126,8.998136,15,23,48,18
1645646939,"2022-02-23 20:08:59",16,297,36.500347,7.899733,15,23,37,16
1645646999,"2022-02-23 20:09:59",17,302,49.869602,9.318203,16,24,50,19
1645647059,"2022-02-23 20:10:59",17,294,41.474968,7.5223284,16,23,41,15
1645647119,"2022-02-23 20:11:59",17,299,25.525059,7.1458373,16,24,26,14
1645647179,"2022-02-23 20:12:59",17,297,40.012684,9.112898,16,23,40,18
1645647239,"2022-02-23 20:13:59",17,304,46.426186,8.700406,16,24,46,17
1645647299,"2022-02-23 20:14:59",16,291,42.66255,9.81301,15,23,43,20
1645647359,"2022-02-23 20:15:59",16,295,45.49609,9.268726,15,23,45,19
1645647419,"2022-02-23 20:16:59",16,301,18.269938,2.81308,15,24,18,6
1645647479,"2022-02-23 20:17:59",17,298,51.59193,9.977677,16,24,53,20
1645647539,"2022-02-23 20:18:59",17,301,50.022045,9.617293,16,24,50,19
1645647599,"2022-02-23 20:19:59",17,297,33.19714,4.7383533,16,23,33,9
1645647659,"2022-02-23 20:20:59",17,298,47.32433,10.797321,16,24,47,22
1645647719,"2022-02-23 20:21:59",18,294,44.13677,9.273328,17,23,44,19
1645647779,"2022-02-23 20:22:59",18,290,46.76915,9.193836,17,23,47,18
1645647839,"2022-02-23 20:23:59",18,296,71.51965,13.5472145,17,23,86,27
1645647899,"2022-02-23 20:24:59",17,293,54.989952,10.395996,16,23,58,21
1645647959,"2022-02-23 20:25:59",17,288,43.22077,8.216042,16,23,43,16
1645648019,"2022-02-23 20:26:59",17,323,41.915176,12.899737,16,25,42,26
1645648079,"2022-02-23 20:27:59",14,328,48.329254,8.2226,13,26,48,16
1645648139,"2022-02-23 20:28:59",13,314,43.862705,9.881384,12,25,44,20
1645648199,"2022-02-23 20:29:59",11,290,42.449226,9.75697,11,23,42,20
1645648259,"2022-02-23 20:30:59",12,277,31.785252,4.211834,11,22,32,8
1645648319,"2022-02-23 20:31:59",13,281,23.02624,4.9692893,13,22,23,10
1645648379,"2022-02-23 20:32:59",16,280,48.200592,9.703307,15,22,48,19
1645648439,"2022-02-23 20:33:59",18,286,34.786854,7.728722,17,23,35,15
1645648499,"2022-02-23 20:34:59",20,286,34.573265,6.7690167,19,23,35,14
1645648559,"2022-02-23 20:35:59",22,290,31.541624,6.9202194,21,23,32,14
1645648619,"2022-02-23 20:36:59",37,293,36.06494,6.914963,42,23,36,14
1645648679,"2022-02-23 20:37:59",45,294,50.028297,10.880167,52,23,50,22
1645648739,"2022-02-23 20:38:59",52,294,50.38591,9.331969,58,23,51,19
1645648799,"2022-02-23 20:39:59",54,296,47.84832,9.73485,59,23,48,19
1645648859,"2022-02-23 20:40:59",61,296,42.502945,8.330775,65,23,43,17
1645648919,"2022-02-23 20:41:59",66,293,36.50575,7.0474668,68,23,37,14
1645648979,"2022-02-23 20:42:59",73,297,35.648014,6.897861,74,23,36,14
1645649039,"2022-02-23 20:43:59",67,291,41.499557,8.873146,69,23,41,18
1645649099,"2022-02-23 20:44:59",62,291,45.135357,9.525295,65,23,45,19
1645649159,"2022-02-23 20:45:59",66,291,52.20973,9.966045,69,23,54,20
1645649219,"2022-02-23 20:46:59",60,291,31.555529,6.651521,64,23,32,13
1645649279,"2022-02-23 20:47:59",58,293,46.54071,9.535861,62,23,47,19
1645649339,"2022-02-23 20:48:59",58,293,43.875244,8.564199,62,23,44,17
1645649399,"2022-02-23 20:49:59",53,295,31.16787,6.131964,58,23,31,12
1645649459,"2022-02-23 20:50:59",49,289,30.130327,6.5531454,55,23,30,13
1645649519,"2022-02-23 20:51:59",43,288,27.072594,7.869924,50,23,27,16
1645649579,"2022-02-23 20:52:59",46,295,32.55812,7.118324,53,23,33,14
1645649639,"2022-02-23 20:53:59",44,292,40.950985,8.362511,51,23,41,17
1645649699,"2022-02-23 20:54:59",38,290,,,43,23,0,0
1645649759,"2022-02-23 20:55:59",36,293,30.551655,7.4376044,41,23,31,15
1645649819,"2022-02-23 20:56:59",36,292,31.767696,8.17573,41,23,32,16
1645649879,"2022-02-23 20:57:59",31,291,33.376038,6.729765,33,23,33,13
1645649939,"2022-02-23 20:58:59",28,286,35.312477,7.326954,29,23,35,15
1645649999,"2022-02-23 20:59:59",23,290,40.59099,9.203438,23,23,41,18
1645650059,"2022-02-23 21:00:59",21,284,39.01449,7.6062245,20,22,39,15
1645650119,"2022-02-23 21:01:59",21,286,30.303558,9.2129965,20,23,30,18
1645650179,"2022-02-23 21:02:59",20,285,37.86349,6.662586,19,23,38,13
1645650239,"2022-02-23 21:03:59",19,282,25.835093,6.2153106,18,22,26,12
1645650299,"2022-02-23 21:04:59",19,280,36.8266,6.400309,18,22,37,13
